date, pm25, pm10, o3, no2, so2, co
2024/2/8, 72, 58, 23, 3, 6, 18
2024/2/9, 70, 63, 17, 3, 7, 31
2024/2/10, 68, , , , , 
2024/2/13, 72, 58, 15, 3, 7, 3
2024/2/14, 70, 59, 23, 4, 3, 2
2024/2/15, 68, 55, 16, 4, 2, 1
2024/2/16, 63, 58, 20, 3, 1, 3
2024/2/17, 68, 57, 12, 4, 2, 3
2024/2/18, 55, 53, 21, 3, 3, 2
2024/2/19, 60, 61, 17, 3, 3, 3
2024/2/20, 72, 57, 23, 3, 4, 3
2024/2/21, 69, 60, 13, 1, 4, 1
2024/2/22, 75, 64, 15, 1, 5, 6
2024/2/23, 81, 64, 8, 1, 7, 7
2024/2/24, 81, 61, 11, 3, 5, 2
2024/2/25, 76, 63, 9, 3, 4, 2
2024/2/26, 78, 62, 15, 3, 3, 1
2024/2/27, 73, 53, 19, 2, 1, 1
2024/2/28, 73, 64, 16, 3, 4, 3
2024/2/29, 73, 65, 17, 2, 5, 4
2024/3/1, 74, 56, 16, 3, 5, 2
2024/3/2, 66, 56, 17, 3, 6, 5
2024/3/3, 65, 62, 15, 4, 5, 5
2024/3/4, 74, 63, 18, 4, 5, 4
2024/3/5, 74, , , , , 
2024/3/7, 75, , , , , 
2024/3/9, 72, 63, 4, 4, 5, 5
2024/3/10, 71, , , , , 
2024/3/12, 79, 63, 15, 3, 5, 19
2024/3/13, 71, , , , , 
2024/3/16, 74, 63, 11, 4, 5, 5
2024/3/17, 72, 56, 9, 4, 7, 3
2024/3/18, 64, 54, 14, 4, 6, 5
2024/3/19, 61, 57, 19, 4, 4, 4
2024/3/20, 64, 58, 19, 3, 6, 4
2024/3/21, 62, 63, 20, 3, 4, 18
2024/3/22, 73, 58, 18, 3, 4, 7
2024/3/23, 68, 57, 20, 3, 4, 36
2024/3/24, 67, 63, 19, 3, 4, 4
2024/3/25, 71, 54, 22, 3, 5, 4
2024/3/26, 57, 61, 25, 3, 5, 4
2024/3/27, 68, 63, 22, 3, 4, 5
2024/3/28, 72, 66, 5, 3, 5, 5
2024/3/29, 80, 54, 16, 3, 4, 73
2024/3/30, 60, 65, 21, 3, 3, 4
2024/3/31, 73, 59, 18, 3, 3, 5
2023/10/1, 89, 58, 16, 4, 6, 5
2023/10/2, 83, 59, 17, 4, 5, 5
2023/10/3, 81, 59, 26, 5, 8, 5
2023/10/4, 68, 64, 31, 6, 6, 3
2023/10/5, 76, 59, 31, 8, 8, 7
2023/10/6, 80, 59, 29, 8, 6, 9
2023/10/7, 83, 59, 31, 10, 6, 11
2023/10/8, 87, 68, 34, 2, 2, 1
2023/10/9, 87, 64, 43, 2, 3, 1
2023/10/10, 90, 62, 30, 2, 6, 8
2023/10/11, 75, 61, 32, 2, 6, 2
2023/10/12, 84, 63, 33, 2, 4, 
2023/10/13, 83, 61, 24, 3, 6, 9
2023/10/14, 71, 61, 19, 4, 6, 1
2023/10/15, 74, 62, 19, 3, 6, 7
2023/10/16, 85, 60, 19, 4, 6, 7
2023/10/17, 83, 61, 17, 3, 6, 9
2023/10/18, 75, 62, 17, 3, 6, 5
2023/10/19, 68, 60, 16, 3, 6, 4
2023/10/20, 79, 61, 16, 3, 6, 3
2023/10/21, 83, 61, 20, 3, 6, 6
2023/10/22, 81, 60, 8, 3, 6, 8
2023/10/23, 72, 71, 30, 4, 5, 1
2023/10/24, 76, 59, 37, 4, 6, 8
2023/10/25, 72, 60, 41, 4, 6, 8
2023/10/26, 60, 60, 34, 3, 5, 7
2023/10/27, 67, 61, 25, 3, 4, 8
2023/10/28, 77, 60, 19, 3, 5, 8
2023/10/29, 76, 62, 21, 3, 6, 6
2023/10/30, 82, 62, 23, 3, 6, 9
2023/10/31, 81, 62, 21, 3, 5, 8
2023/11/1, 82, 61, 16, 3, 4, 7
2023/11/2, 78, 61, 15, 4, 5, 5
2023/11/3, 83, 60, 14, 4, 4, 7
2023/11/4, 68, 60, 23, 4, 2, 7
2023/11/5, 65, 60, 10, 7, 11, 1
2023/11/6, 75, 61, 10, 6, 1, 4
2023/11/7, 25, 58, 15, 7, , 1
2023/11/8, 45, 56, 40, 7, 1, 8
2023/11/9, 35, 62, 53, 7, 1, 9
2023/11/10, 49, , , , , 
2023/11/19, 94, , , , , 
2023/11/21, 109, 52, 13, 3, 1, 5
2023/11/22, 40, 56, 11, 3, 29, 4
2023/11/23, 84, 53, 6, 3, 5, 33
2023/11/24, 46, 54, 4, 4, 2, 17
2023/11/25, 65, 57, 16, 2, 3, 9
2023/11/26, 70, 52, 16, 3, 3, 6
2023/11/27, 61, 57, 13, 3, 3, 6
2023/11/28, 72, 59, 17, 3, 4, 7
2023/11/29, 68, 59, 11, 3, 5, 5
2023/11/30, 70, 60, 20, 3, 4, 7
2023/12/1, 73, 61, 18, 3, 5, 7
2023/12/2, 72, 58, 12, 3, 5, 6
2023/12/3, 70, 57, 11, 2, 4, 9
2023/12/4, 68, 57, 7, 2, 5, 6
2023/12/5, 73, , , , , 
2023/12/7, 69, 59, 14, 3, 4, 8
2023/12/8, 75, 55, 16, 3, 4, 8
2023/12/9, 67, 63, 19, 3, 3, 7
2023/12/10, 76, 53, 19, 3, 3, 9
2023/12/11, 64, 53, 21, 3, 4, 3
2023/12/12, 69, , , , , 
2023/12/14, 69, 58, 7, 3, 4, 5
2023/12/15, 67, 55, 19, 3, 5, 3
2023/12/16, 58, 63, 21, 3, 5, 1
2023/12/17, 78, 61, 27, 3, 3, 33
2023/12/18, 75, 59, 26, 3, 3, 4
2023/12/19, 70, 59, 29, 3, 1, 3
2023/12/20, 72, 58, 31, 3, 4, 3
2023/12/21, 66, 57, 21, 3, 3, 3
2023/12/22, 65, 59, 28, 3, 6, 3
2023/12/23, 73, 60, 27, 4, 5, 3
2023/12/24, 75, 58, 30, 4, 5, 3
2023/12/25, 74, 55, 17, 3, 3, 3
2023/12/26, 69, 60, 21, 3, 5, 4
2023/12/27, 68, 59, 19, 3, 5, 4
2023/12/28, 66, 57, 18, 3, 5, 4
2023/12/29, 62, 58, 11, 4, 5, 4
2023/12/30, 60, 62, 19, 4, 4, 5
2023/12/31, 70, 57, 17, 2, 2, 4
2023/7/1, 71, 48, 4, 4, , 1
2023/7/2, 51, 51, 6, 4, 4, 4
2023/7/3, 70, 48, 5, 3, 4, 6
2023/7/4, 78, 51, 9, 3, 3, 6
2023/7/5, 75, 58, 11, 4, 3, 4
2023/7/6, 74, 69, 12, 3, 3, 4
2023/7/7, 77, 54, 11, 3, 3, 4
2023/7/8, 77, 42, 10, 3, 4, 4
2023/7/9, 71, 54, 11, 3, 4, 4
2023/7/10, 72, 53, 8, 3, 4, 7
2023/7/11, 72, 53, 7, 3, 4, 6
2023/7/12, 75, 55, 4, 3, 4, 5
2023/7/13, 78, 56, 7, 3, 4, 6
2023/7/14, 75, 54, 8, 4, 4, 6
2023/7/17, 74, 57, 3, 4, 4, 4
2023/7/18, 81, 57, 7, 3, 3, 4
2023/7/19, 90, 56, 7, 3, 3, 7
2023/7/20, 89, 58, 6, 3, 3, 6
2023/7/21, 76, 59, 4, 3, 3, 7
2023/7/22, 90, 58, 4, 3, 3, 6
2023/7/23, 95, 56, 5, 3, 3, 5
2023/7/24, 91, 55, 4, 3, 3, 6
2023/7/25, 97, 55, 3, 3, 3, 6
2023/7/26, 98, 54, 4, 3, 3, 6
2023/7/27, 91, 54, 7, 4, 3, 8
2023/7/28, 84, 55, 3, 4, 4, 8
2023/7/29, 85, 54, 7, 3, 4, 6
2023/7/30, 86, 55, 1, 3, 4, 9
2023/7/31, 84, 60, 3, 2, 3, 5
2023/8/1, 86, 54, 1, 3, 3, 5
2023/8/2, 82, 54, 5, 3, 4, 7
2023/8/3, 80, 54, 4, 3, 4, 7
2023/8/4, 84, 63, 9, 2, 4, 7
2023/8/5, 120, , , , , 
2023/8/7, 90, , , , , 
2023/8/9, 85, 56, 11, 2, 4, 7
2023/8/10, 78, 57, 18, 3, 4, 4
2023/8/11, 68, 55, 14, 4, 4, 7
2023/8/12, 63, , , , , 
2023/8/14, 70, 55, 12, 3, 5, 6
2023/8/15, 73, 55, 13, 3, 5, 8
2023/8/16, 74, 55, 15, 3, 5, 7
2023/8/17, 75, 61, 9, 4, 5, 4
2023/8/18, 72, 57, 7, 3, 5, 4
2023/8/19, 79, 55, 14, 3, 4, 7
2023/8/20, 77, 57, 16, 3, 7, 8
2023/8/21, 77, 56, 15, 3, 6, 12
2023/8/22, 76, 57, 14, 3, 5, 8
2023/8/23, 77, 57, 12, 3, 5, 10
2023/8/24, 77, 57, 11, 4, 5, 10
2023/8/25, 78, 56, 11, 3, 4, 7
2023/8/26, 73, 56, 10, 2, 3, 8
2023/8/27, 68, 57, 11, 4, 4, 5
2023/8/28, 69, 57, 18, 4, 5, 7
2023/8/29, 72, 57, 18, 4, 6, 9
2023/8/30, 76, 57, 19, 3, 5, 7
2023/8/31, 79, 59, 19, 4, 6, 10
2023/9/1, 74, 58, 19, 4, 5, 11
2023/9/2, 74, 57, 11, 4, 5, 8
2023/9/3, 79, 63, 19, 4, 5, 4
2023/9/4, 79, 58, 15, 4, 5, 9
2023/9/5, 82, 58, 14, 4, 5, 11
2023/9/6, 80, 59, 6, 4, 6, 4
2023/9/7, 73, 57, 6, 4, 6, 6
2023/9/8, 75, 57, 11, 3, 5, 7
2023/9/9, 78, 56, 7, 3, 5, 9
2023/9/10, 75, 57, 7, 4, 6, 8
2023/9/11, 70, 59, 9, 3, 5, 7
2023/9/12, 70, 57, 9, 3, 5, 7
2023/9/13, 74, 57, 2, 4, 6, 6
2023/9/14, 82, 58, 7, 3, 5, 6
2023/9/15, 81, 57, 10, 3, 4, 6
2023/9/16, 69, 51, 10, 2, 3, 4
2023/9/17, 65, 51, 6, 3, 3, 3
2023/9/18, 78, 50, 11, 4, 4, 2
2023/9/19, 79, 54, 10, 3, 5, 2
2023/9/20, 80, 56, 6, 4, 4, 2
2023/9/21, 76, 53, 12, 4, 5, 4
2023/9/22, 78, 51, 16, 4, 6, 3
2023/9/23, 79, 51, 7, 6, 6, 3
2023/9/24, 73, 58, 18, 4, 6, 4
2023/9/25, 78, 58, 21, 4, 6, 5
2023/9/26, 75, 59, 29, 7, 6, 6
2023/9/27, 83, 59, 20, 6, 6, 5
2023/9/28, 79, 59, 10, 5, 6, 5
2023/9/29, 78, 58, 13, 5, 6, 4
2023/9/30, 85, 58, 13, 4, 6, 3
2023/4/3, 101, 47, 8, 2, 3, 5
2023/4/4, 54, 47, 8, 3, 3, 5
2023/4/5, 87, 59, 8, 3, 5, 7
2023/4/6, 107, 57, 6, 2, 4, 6
2023/4/7, 107, 61, 8, 2, 4, 6
2023/4/8, 117, 64, 10, 2, 3, 6
2023/4/9, 123, 68, 11, 2, 3, 5
2023/4/10, 132, 62, 8, 4, 5, 6
2023/4/11, 118, 58, 9, 2, 4, 6
2023/4/12, 110, 58, 6, 2, 3, 6
2023/4/13, 110, 61, 7, 3, 4, 6
2023/4/14, 116, 53, 7, 3, 3, 5
2023/4/15, 98, 67, 8, 2, 2, 5
2023/4/16, 126, 54, 8, 2, 3, 6
2023/4/17, 101, 56, 8, 2, 3, 7
2023/4/18, 104, 57, 8, 2, 2, 6
2023/4/19, 106, 57, 7, 2, 3, 6
2023/4/20, 107, 54, 10, 2, 3, 6
2023/4/21, 101, 52, 9, 3, 4, 6
2023/4/22, 95, 53, 8, 3, 4, 6
2023/4/23, 98, 52, 8, 3, 3, 6
2023/4/24, 96, 55, 6, 2, 3, 6
2023/4/25, 117, 60, 9, 3, 3, 6
2023/4/26, 135, 66, 7, 4, 4, 7
2023/4/27, 146, 59, 8, 2, 4, 5
2023/4/28, 135, 60, 7, 2, 3, 6
2023/4/29, 137, 60, 6, 3, 4, 6
2023/4/30, 140, 59, 6, 2, 4, 6
2023/5/1, 136, 59, 6, 2, 3, 4
2023/5/2, 135, , , , , 
2023/5/4, 156, , 7, 2, 2, 4
2023/5/6, 118, 60, 6, 2, 3, 6
2023/5/7, 138, , , , , 
2023/5/16, 98, 46, 6, 3, 4, 5
2023/5/17, 101, 47, 8, 2, 4, 5
2023/5/18, 103, 54, 5, 2, 5, 6
2023/5/19, 118, , , , , 
2023/5/22, 151, 60, 10, 2, 3, 6
2023/5/23, 137, 57, 9, 3, 3, 6
2023/5/24, 128, 57, 8, 3, 4, 6
2023/5/25, 128, 56, 6, 3, 3, 6
2023/5/26, 125, 56, 11, 2, 3, 6
2023/5/27, 125, , , , , 
2023/5/29, 151, 68, 37, 3, 3, 4
2023/5/30, 142, 63, 36, 2, 4, 5
2023/5/31, 146, 64, 44, 2, 4, 6
2023/6/1, 147, 63, 38, 2, 3, 5
2023/6/2, 146, 63, 32, 2, 3, 5
2023/6/3, 144, 61, 27, 4, 5, 7
2023/6/4, 140, 66, 32, 3, 5, 6
2023/6/5, 149, 63, 27, 4, 4, 6
2023/6/6, 147, 60, 21, 4, 4, 6
2023/6/7, 139, 62, 24, 3, 5, 5
2023/6/8, 142, 69, 19, 3, 4, 5
2023/6/9, 154, 64, 13, 3, 5, 6
2023/6/10, 144, , , , , 
2023/6/12, 157, 69, 3, 4, 4, 7
2023/6/13, 154, 65, 6, 4, 5, 5
2023/6/14, 149, 66, 12, 4, 5, 7
2023/6/15, 123, 68, 13, 4, 5, 8
2023/6/16, 107, 50, 11, 3, 4, 7
2023/6/17, 85, 68, 13, 3, 3, 6
2023/6/18, 103, 65, 13, 3, 3, 8
2023/6/19, 100, 78, 15, 3, 4, 8
2023/6/20, 125, 63, 14, 4, 4, 7
2023/6/21, 109, 53, 9, 4, 3, 6
2023/6/22, 100, 49, 10, 3, 2, 4
2023/6/23, 112, 35, 4, 3, 3, 3
2023/6/24, 84, 38, 6, 3, 4, 1
2023/6/25, 95, 38, 5, 4, 4, 
2023/6/26, 95, 41, 4, 4, 4, 2
2023/6/27, 93, 47, 5, 3, 4, 1
2023/6/28, 87, 54, 1, 3, 4, 1
2023/6/29, 86, 53, 9, 4, 3, 6
2023/6/30, 74, 50, 9, 4, 3, 4
2023/1/2, 150, 57, 3, 1, 3, 5
2023/1/3, 126, 60, 7, 1, 3, 5
2023/1/4, 122, 61, 4, , 2, 5
2023/1/5, 142, 67, 4, 1, 4, 9
2023/1/6, 149, 61, 4, 1, 3, 5
2023/1/7, 140, 63, 5, 1, 2, 6
2023/1/8, 113, 60, 5, 1, 3, 5
2023/1/9, 95, 63, 5, 1, 2, 6
2023/1/10, 105, 77, 4, 1, 3, 6
2023/1/11, 138, 59, 4, 1, 3, 6
2023/1/12, 91, 61, 7, 1, 3, 6
2023/1/13, 110, 55, 6, 1, 3, 5
2023/1/14, 90, , , , , 
2023/1/16, 138, 55, 5, 1, 3, 8
2023/1/17, 97, 55, 5, 1, 3, 6
2023/1/18, 100, 54, 3, 1, 3, 5
2023/1/19, 97, 71, 3, 1, 3, 6
2023/1/20, 156, 57, 6, 1, 3, 6
2023/1/21, 112, 54, 3, 1, 2, 6
2023/1/22, 96, 70, 5, 1, 3, 7
2023/1/23, 170, 56, 6, 1, 2, 6
2023/1/24, 105, 54, 6, 1, 2, 6
2023/1/25, 99, 55, 5, 1, 3, 5
2023/1/26, 104, 58, 6, 1, 2, 6
2023/1/27, 115, 75, 6, 1, 3, 6
2023/1/28, 138, 58, 5, 1, 3, 7
2023/1/29, 115, 60, 6, 1, 3, 6
2023/1/30, 123, 56, 5, 1, 2, 6
2023/1/31, 105, 58, 5, 1, 3, 7
2023/2/1, 118, 49, 5, 1, 3, 7
2023/2/2, 98, 47, 9, 1, 3, 6
2023/2/3, 91, , , , , 
2023/2/16, 95, 48, 8, 2, 4, 7
2023/2/17, 96, 47, 8, 2, 3, 8
2023/2/18, 93, 43, 7, 2, 5, 9
2023/2/19, 87, 45, 7, 3, 4, 7
2023/2/20, 89, 47, 8, 2, 3, 8
2023/2/21, 95, 50, 9, 2, 2, 6
2023/2/22, 97, 44, 6, 2, 3, 6
2023/2/23, 104, 50, 8, 2, 3, 8
2023/2/24, 111, 42, 9, 2, 4, 8
2023/2/25, 81, 45, 8, 2, 3, 7
2023/2/26, 91, 44, 8, 2, 3, 4
2023/2/27, 87, 49, 7, 1, 4, 5
2023/2/28, 110, 54, 10, 2, 2, 6
2023/3/1, 125, 56, 8, 2, 3, 6
2023/3/2, 128, 67, 10, 2, 3, 7
2023/3/3, 99, 60, 11, 3, 3, 6
2023/3/4, 130, 65, 10, 2, 2, 5
2023/3/5, 124, 63, 9, 2, 3, 6
2023/3/6, 111, 62, 7, 3, 3, 6
2023/3/7, 121, 61, 10, 2, 3, 6
2023/3/8, 105, 64, 7, 3, 3, 6
2023/3/9, 126, 60, 9, 2, 3, 6
2023/3/10, 107, 62, 9, 3, 3, 7
2023/3/11, 116, 61, 9, 3, 4, 6
2023/3/12, 109, 60, 8, 2, 3, 6
2023/3/13, 108, 60, 9, 3, 4, 7
2023/3/14, 111, 62, 8, 3, 4, 5
2023/3/15, 114, 70, 6, 2, 3, 5
2023/3/16, 136, 59, 7, 3, 4, 5
2023/3/17, 148, 44, 8, 3, 4, 8
2023/3/18, 120, 66, 5, 2, 2, 6
2023/3/19, 145, 59, 5, 2, 3, 6
2023/3/20, 135, 59, 7, 2, 4, 6
2023/3/21, 143, 65, 8, 2, 3, 5
2023/3/22, 158, 59, 6, 2, 4, 6
2023/3/23, 145, 54, 12, 2, 2, 5
2023/3/24, 120, 54, 8, 2, 2, 6
2023/3/25, 123, 56, 6, 3, 4, 7
2023/3/26, 132, 70, 11, 2, 2, 5
2023/3/27, 156, 67, 10, 2, 3, 5
2023/3/28, 132, 61, 11, 2, 4, 6
2023/3/29, 137, 50, 9, 2, 4, 6
2023/3/30, 107, 51, 6, 2, 3, 6
2023/3/31, 109, , , , , 
2022/10/1, 72, 32, 6, 2, 2, 6
2022/10/2, 65, 39, 6, 2, 2, 6
2022/10/3, 66, 41, 6, 2, 2, 6
2022/10/4, 67, 39, 6, 2, 2, 6
2022/10/5, 70, 43, 6, 2, 2, 6
2022/10/6, 70, 41, 6, 3, 2, 6
2022/10/7, 70, 49, 6, 3, 2, 6
2022/10/8, 70, , , , , 
2022/10/10, 70, 25, 6, 3, 2, 6
2022/10/11, 70, 49, 6, 3, 2, 4
2022/10/24, 102, 121, 8, 2, 3, 7
2022/10/25, 160, 58, 6, 2, 3, 5
2022/10/26, 125, 52, 7, 1, 3, 5
2022/10/27, 100, 52, 3, 1, 4, 5
2022/10/28, 128, 50, 4, 1, 3, 5
2022/10/29, 102, 51, 6, 1, 3, 6
2022/10/30, 109, 55, 5, 1, 3, 5
2022/10/31, 104, 56, 6, 1, 2, 5
2022/11/1, 111, 44, 7, 1, 2, 5
2022/11/2, 74, 39, 4, 1, 2, 5
2022/11/3, 87, 42, 6, 1, 2, 5
2022/11/4, 82, 41, 5, 1, 2, 6
2022/11/5, 85, 41, 6, 1, 2, 6
2022/11/6, 102, 46, 5, 1, 2, 5
2022/11/7, 125, 46, 7, 1, 2, 4
2022/11/8, 127, 48, 7, 1, 2, 4
2022/11/9, 129, 46, 6, 1, 2, 5
2022/11/10, 117, 41, 7, 1, 2, 4
2022/11/11, 105, 42, 6, 1, 2, 5
2022/11/12, 87, , 6, 1, 2, 5
2022/11/14, 78, 37, 7, 1, 2, 4
2022/11/15, 100, 45, 6, 1, 1, 4
2022/11/16, 98, 51, 4, 1, 2, 4
2022/11/17, 110, 46, 4, 1, 2, 5
2022/11/18, 100, 48, 8, 1, 2, 3
2022/11/19, 103, 48, 8, 1, 2, 4
2022/11/20, 106, 52, 5, 1, 2, 4
2022/11/21, 100, 54, 4, 1, 2, 4
2022/11/22, 102, 55, 6, 1, 2, 4
2022/11/23, 107, 57, 7, 1, 2, 5
2022/11/24, 113, 52, 5, 1, 1, 5
2022/11/25, 116, 54, 8, 1, 1, 4
2022/11/26, 110, 52, 9, 1, 1, 4
2022/11/27, 103, 49, 7, 1, 3, 5
2022/11/28, 112, 44, 4, 1, 2, 4
2022/11/29, 91, 73, 7, 1, 3, 5
2022/11/30, 151, 53, 6, 1, 2, 5
2022/12/1, 140, 41, 6, , 1, 4
2022/12/2, 108, 44, 5, , 2, 5
2022/12/3, 101, 57, 6, , 2, 4
2022/12/4, 130, 66, 8, , 2, 5
2022/12/5, 144, 54, 5, 1, 3, 4
2022/12/6, 118, 52, 5, 1, 3, 5
2022/12/7, 109, 50, 7, 1, 2, 5
2022/12/8, 95, 56, 6, 1, 2, 5
2022/12/9, 108, 50, 3, 1, 2, 4
2022/12/10, 95, 48, 1, 1, 2, 6
2022/12/11, 90, 57, 4, 1, 2, 5
2022/12/12, 121, 51, 7, 1, 3, 6
2022/12/13, 111, 45, 7, 1, 2, 6
2022/12/14, 90, 51, 8, 1, 2, 5
2022/12/15, 120, 50, 8, 1, 3, 6
2022/12/16, 124, 48, 5, 1, 3, 5
2022/12/17, 108, 44, 3, 1, 4, 6
2022/12/18, 89, 60, 6, 1, 4, 7
2022/12/19, 132, 50, 8, 1, 3, 6
2022/12/20, 112, , , , , 
2022/12/22, 126, 53, 7, 1, 3, 5
2022/12/23, 96, 52, 7, 1, 3, 6
2022/12/24, 120, 49, 5, 1, 2, 6
2022/12/25, 89, 45, 4, 1, 2, 6
2022/12/26, 101, 49, 6, 1, 2, 5
2022/12/27, 117, 47, 5, 1, 3, 6
2022/12/28, 92, 54, 4, 1, 2, 5
2022/12/29, 108, 57, 8, , 2, 5
2022/12/30, 123, 56, 4, 1, 3, 6
2022/12/31, 118, 57, 6, 1, 3, 6
2023/1/1, 120, 67, 6, 1, 2, 6
2022/9/19, 67, 46, 7, 2, 3, 5
2022/9/20, 67, 48, 7, 2, 2, 5
2022/9/21, 60, , , , , 
2022/9/28, 75, 58, 9, 2, 2, 6
2022/9/29, 75, 53, 8, 2, 2, 5
2022/9/30, 75, 32, 8, 2, 2, 5
2025/11/2, , 58, 20, 2, 4, 3
2025/10/3, , 56, 20, 3, 6, 6
2025/8/31, , 57, 60, 4, 5, 12
2025/9/28, , 55, 23, 4, 4, 4
2025/5/4, , 55, 20, 4, 3, 5
2024/12/31, , 67, 11, 4, 6, 5
2025/1/15, , 57, 13, 4, 4, 2
2025/2/27, , 68, 18, 4, 5, 3
2025/3/26, , 61, 21, 5, 6, 4
2025/3/30, , 56, 11, 4, 21, 6
2024/10/14, , 59, 12, 3, 204, 1
2024/12/25, , 62, 14, 4, 4, 2
2024/7/10, , 55, 20, 5, 4, 4
2024/7/14, , 58, 6, 4, 3, 3
2024/7/16, , 63, 9, 4, 4, 3
2024/7/18, , 54, 8, 5, 4, 4
2024/7/21, , 58, 25, 4, 4, 3
2024/7/26, , 58, 14, 4, 5, 3
2024/8/1, , 62, 17, 4, 4, 3
2024/8/4, , 63, 18, 3, 5, 4
2024/8/15, , 61, 16, 4, 4, 4
2024/8/18, , 62, 12, 3, 5, 3
2024/8/26, , 66, 11, 4, 4, 3
2024/9/16, , 59, 18, 2, 126, 6
2024/4/2, , 59, 16, 3, 6, 4
2024/4/6, , 66, 21, 3, 3, 1
2024/4/9, , 61, 16, 3, 3, 4
2024/4/12, , 65, 6, 3, 4, 5
2024/4/21, , 62, 24, 3, 3, 4
2024/4/26, , 61, 28, 3, 3, 37
2024/5/5, , 57, 21, 4, 4, 44
2024/5/12, , 61, 36, 3, 3, 6
2024/5/19, , 62, 4, 3, 4, 2
2024/5/27, , 60, 9, 4, 2, 5
2024/6/16, , 65, 4, 4, 4, 5
2024/6/18, , 61, 13, 3, 4, 4
2024/2/12, , 55, 15, 3, 6, 
2024/3/6, , 64, 19, 3, 4, 4
2024/3/8, , 64, 10, 4, 8, 6
2024/3/11, , 66, 12, 4, 5, 4
2024/3/15, , 64, 12, 4, 5, 4
2023/11/17, , 59, 23, 4, 2, 7
2023/11/18, , 63, 18, 4, 10, 13
2023/11/20, , 63, 11, 3, , 12
2023/12/6, , 57, 7, 3, 4, 6
2023/12/13, , 59, 22, 3, 3, 1
2023/7/16, , 54, 6, 4, 4, 6
2023/8/6, , 55, 8, 4, 5, 4
2023/8/8, , 55, 2, 3, 4, 8
2023/8/13, , 59, 11, 3, 5, 4
2023/4/2, , 50, 7, 2, 6, 6
2023/5/3, , 72, 5, 2, 3, 4
2023/5/5, , 54, 5, 3, 4, 6
2023/5/15, , 44, 8, 2, 2, 6
2023/5/21, , 70, 6, 2, 2, 6
2023/5/28, , 73, 38, 2, 2, 6
2023/6/11, , 75, 10, 4, 4, 7
2023/1/15, , 65, 5, 1, 4, 7
2023/2/15, , 45, 8, 3, 4, 7
2022/10/9, , 45, 6, 3, 2, 6
2022/10/12, , 24, 6, 3, 3, 4
2022/10/13, , 34, 6, 3, 3, 4
2022/10/14, , 42, 6, 2, 2, 4
2022/10/15, , 39, 3, 1, 2, 6
2022/10/23, , 46, 3, 2, 3, 6
2022/11/13, , 33, 4, 1, 2, 5
2022/12/21, , 55, 7, 1, 3, 5
2022/9/18, , 48, 7, 2, 2, 5
2022/9/27, , 55, 8, 3, 2, 5
