date, pm25, pm10, o3, no2, so2, co
2024/6/26, 23, 3, 8, 3, 1, 3
2024/6/27, 14, 10, 7, 3, 4, 3
2024/6/28, 71, 11, 8, 3, , 2
2024/6/29, 25, 15, 7, 4, 10, 2
2024/6/30, 32, 11, 7, 3, , 3
2024/1/1, 154, 69, 11, 15, 8, 9
2024/1/2, 158, 73, 12, 14, 12, 8
2024/1/3, 160, 76, 9, 15, 12, 9
2024/1/4, 158, 71, 10, 14, , 8
2024/1/5, 139, 62, 8, 16, , 10
2024/1/6, 115, 54, 9, 14, 7, 7
2024/1/7, 111, 63, 13, 14, 8, 8
2024/1/8, 132, 66, 10, 16, , 9
2024/1/9, 154, 78, 11, 15, 23, 9
2024/1/10, 158, 82, 20, 16, 37, 10
2024/1/11, 159, 92, 10, 15, 4, 10
2024/1/12, 158, 76, 13, 13, , 10
2024/1/13, 157, 89, 6, 13, , 12
2024/1/14, 162, 72, 12, 12, , 9
2024/1/15, 137, 70, 8, 12, , 9
2024/1/16, 152, 71, 10, 12, 25, 8
2024/1/17, 135, , 6, , , 
2024/1/18, 163, 55, 7, 14, 1, 11
2024/1/19, 93, 68, 9, 11, 6, 8
2024/1/20, 99, 49, 9, 10, 9, 6
2024/1/21, 86, 53, 10, 9, , 7
2024/1/22, 95, 53, 15, 9, , 8
2024/1/23, 99, 49, 12, 7, 7, 6
2024/1/24, 95, 74, 13, 12, 5, 10
2024/1/25, 159, 66, 9, 13, , 10
2024/1/26, 140, 59, 9, 11, 23, 10
2024/1/27, 131, 98, 10, 13, 6, 9
2024/1/28, 145, 106, 12, 13, , 9
2024/1/29, 153, 89, 12, 12, 60, 9
2024/1/30, 143, 83, 14, 12, 1, 8
2024/1/31, 107, 71, 17, 11, , 7
2024/2/1, 84, 86, 30, 10, 27, 8
2024/2/2, 117, 113, 7, 14, 2, 15
2024/2/3, 156, 93, 10, 11, 10, 8
2024/2/4, 133, 83, 14, 11, 6, 8
2024/2/5, 119, 85, 11, 11, , 9
2024/2/6, 118, 77, 12, 10, 15, 7
2024/2/7, 115, 79, 26, 9, 6, 10
2024/2/8, 140, 82, , 11, 6, 8
2024/2/9, 120, 88, 10, 9, 8, 7
2024/2/10, 123, 88, 9, 9, 6, 7
2024/2/11, 114, 83, 10, 10, , 6
2024/2/12, 114, 109, 16, 10, , 6
2024/2/13, 66, 106, 7, 11, 6, 8
2024/2/14, 102, 93, 8, 11, 4, 7
2024/2/15, 88, 81, 8, 13, 9, 9
2024/2/16, 90, 93, 8, 14, 7, 9
2024/2/17, 112, 102, 7, 16, 2, 12
2024/2/18, 119, 87, 12, 11, 6, 9
2024/2/19, 107, 58, 13, 8, 1, 7
2024/2/20, 93, 68, 14, 9, 7, 7
2024/2/21, 116, 82, 12, 11, 8, 9
2024/2/22, 162, 77, 12, 11, , 8
2024/2/23, 161, 88, 8, 10, , 6
2024/2/24, 140, 83, 10, 9, 9, 6
2024/2/25, 97, 73, 9, 8, 23, 6
2024/2/26, 80, 73, 9, 8, 11, 5
2024/2/27, 76, 75, 10, 10, , 7
2024/2/28, 78, 97, 9, 12, 8, 9
2024/2/29, 104, 104, 10, 11, , 7
2024/3/1, 104, 66, 11, 10, 10, 6
2024/3/2, 84, 69, 12, 10, 8, 6
2024/3/3, 100, 83, 13, 11, 7, 7
2024/3/4, 112, 87, 15, 10, 4, 8
2024/3/5, 116, 75, 12, 9, 8, 5
2024/3/6, 96, 77, 17, 10, 13, 6
2024/3/7, 107, 88, 14, 11, 1, 8
2024/3/8, 123, 78, 11, 11, 4, 9
2024/3/9, 114, 73, 8, 10, , 7
2024/3/10, 98, 58, 8, 9, , 5
2024/3/11, 76, 76, 12, 10, 1, 9
2024/3/12, 118, 78, 14, 8, 1, 7
2024/3/13, 124, 88, 14, 11, 1, 8
2024/3/14, 138, , , , , 
2024/3/16, 125, 82, 9, 9, 6, 7
2024/3/17, 93, 82, 11, 10, 3, 7
2024/3/18, 82, 81, 11, 10, 5, 8
2024/3/19, 105, 101, 10, 10, 1, 6
2024/3/20, 124, 87, 12, 10, 8, 7
2024/3/21, 94, 92, 15, 11, , 8
2024/3/22, 107, 92, 13, 11, 12, 9
2024/3/23, 108, 100, 12, 11, 5, 8
2024/3/24, 120, 101, 13, 11, , 8
2024/3/25, 107, 62, 29, 9, , 5
2024/3/26, 96, 97, 15, 11, 1, 7
2024/3/27, 101, 98, 11, 12, 6, 9
2024/3/28, 110, 78, 10, 10, , 8
2024/3/29, 125, 109, 8, 13, , 10
2024/3/30, 121, 87, 13, 11, 8, 8
2024/3/31, 108, 58, 16, 8, 19, 6
2023/10/2, 68, 83, 12, 4, 1, 5
2023/10/3, 94, 88, 13, 5, 1, 6
2023/10/4, 104, 81, 9, 6, 1, 7
2023/10/5, 95, 60, 10, 6, 1, 6
2023/10/6, 62, 66, 10, 6, 1, 7
2023/10/7, 68, 77, 7, 7, 1, 7
2023/10/8, 79, 82, 9, 8, 1, 9
2023/10/9, 84, 101, 11, 8, 2, 10
2023/10/10, 113, 92, 23, 10, 1, 9
2023/10/11, 109, 101, 7, 12, 3, 10
2023/10/12, 129, 101, 9, 10, 1, 10
2023/10/13, 120, 103, 10, 9, 1, 9
2023/10/14, 130, 99, 8, 9, 1, 9
2023/10/15, 112, 103, 13, 10, 1, 8
2023/10/16, 126, 87, 18, 9, 1, 7
2023/10/17, 112, 110, 8, 9, 2, 10
2023/10/18, 156, 103, 11, 9, 1, 10
2023/10/19, 137, 99, 8, 8, 1, 8
2023/10/20, 144, 101, 8, 9, 1, 8
2023/10/21, 154, 81, 6, 10, 1, 7
2023/10/22, 151, 69, 10, 8, 1, 8
2023/10/23, 161, , , , , 
2023/10/25, 145, 79, 11, 9, 2, 9
2023/10/26, 133, 84, 10, 10, 2, 9
2023/10/27, 121, 80, 12, 9, 1, 9
2023/10/28, 146, 77, 7, 10, 2, 7
2023/10/29, 158, 80, 10, 9, 2, 8
2023/10/30, 156, 88, 13, 10, 1, 9
2023/10/31, 153, 97, 8, 10, 2, 10
2023/11/1, 161, 92, 8, 10, 2, 9
2023/11/2, 141, 89, 7, 10, 2, 9
2023/11/3, 130, 87, 8, 8, , 9
2023/11/4, 125, 87, 8, 9, , 9
2023/11/5, 162, 96, 7, 8, , 9
2023/11/6, 128, 91, 7, 8, , 8
2023/11/7, 115, 111, 6, 9, 1, 10
2023/11/8, 152, 94, 10, 9, , 8
2023/11/9, 139, 100, 12, 10, , 9
2023/11/10, 156, 105, 7, 13, , 12
2023/11/11, 163, , , , , 
2023/11/19, 128, 69, 6, 10, , 10
2023/11/20, 120, , , , , 
2023/11/22, 101, 52, 7, 8, 12, 7
2023/11/23, 69, 12, 6, 8, 1, 7
2023/11/24, 67, 104, 6, 13, , 17
2023/11/25, 159, 88, 7, 11, 3, 11
2023/11/26, 158, 94, 11, 10, , 9
2023/11/27, 134, 66, 8, 10, 7, 8
2023/11/28, 102, 56, 11, 10, 6, 7
2023/11/29, 92, 42, 7, 9, , 7
2023/11/30, 77, 64, 13, 9, 13, 6
2023/12/1, 109, 64, 14, 13, 5, 11
2023/12/2, 129, 52, 7, 11, , 8
2023/12/3, 110, 73, 8, 12, , 12
2023/12/4, 129, 37, 10, 8, 19, 8
2023/12/5, 96, , , , , 
2023/12/7, 80, 76, 13, 10, 10, 9
2023/12/8, 118, 82, 7, 12, , 10
2023/12/9, 134, 75, 8, 11, 5, 9
2023/12/10, 112, 97, 7, 12, , 8
2023/12/11, 142, 75, 12, 10, 9, 8
2023/12/12, 157, , , , , 
2023/12/14, 128, 72, 7, 14, , 9
2023/12/15, 136, 86, 7, 14, 6, 10
2023/12/16, 158, 77, 7, 14, 5, 11
2023/12/17, 156, 78, 35, 13, 9, 9
2023/12/18, 159, 69, 10, 14, 7, 8
2023/12/19, 147, 76, 12, 14, 129, 9
2023/12/20, 153, 92, 20, 17, 7, 13
2023/12/21, 157, 100, 20, 16, 1, 16
2023/12/22, 163, 97, 13, 16, 16, 11
2023/12/23, 160, 99, 9, 14, 6, 13
2023/12/24, 163, 88, 11, 13, 6, 10
2023/12/25, 163, 91, 12, 16, , 13
2023/12/26, 163, 78, 12, 14, 12, 11
2023/12/27, 156, 77, 8, 14, 6, 10
2023/12/28, 159, 66, 12, 14, 12, 9
2023/12/29, 137, 61, 7, 13, , 6
2023/12/30, 129, 80, 9, 16, 5, 10
2023/12/31, 152, 70, 8, 14, , 9
2023/7/1, 39, 20, 7, 5, 1, 4
2023/7/2, 44, 45, 9, 4, 1, 3
2023/7/3, 34, 25, 7, 5, 2, 3
2023/7/4, 30, , , , , 
2023/7/6, 37, 18, 9, 4, 1, 3
2023/7/7, 76, 19, 8, 4, 2, 3
2023/7/8, 65, 26, 6, 5, 1, 3
2023/7/9, 60, 38, 9, 4, 2, 3
2023/7/10, 84, 35, 7, 4, 1, 3
2023/7/11, 82, 36, 8, 4, 2, 4
2023/7/12, 87, 44, 9, 4, 1, 3
2023/7/13, 89, 29, 9, 4, 1, 3
2023/7/14, 69, 28, 7, 4, 1, 3
2023/7/15, 66, , 6, 5, 2, 3
2023/7/16, 73, 34, 6, 5, 1, 3
2023/7/17, 66, 21, 6, 5, 2, 3
2023/7/18, 57, 26, 6, 4, 1, 2
2023/7/19, 59, 18, 6, 5, 1, 2
2023/7/20, 51, 32, 6, 4, 1, 3
2023/7/21, 60, 34, 6, 4, 1, 3
2023/7/22, 70, 20, 6, 5, 2, 3
2023/7/23, 60, 43, 6, 4, 1, 3
2023/7/24, 60, 19, 6, 4, 2, 3
2023/7/25, 54, 22, 6, 4, 1, 3
2023/7/26, 57, , 6, 5, 2, 2
2023/7/27, 42, 25, 6, 4, 1, 2
2023/7/28, 66, 25, 5, 3, 1, 3
2023/7/29, 66, , 5, 5, 2, 3
2023/7/30, 69, 25, 6, 4, 1, 3
2023/7/31, 80, 31, 6, 3, 1, 3
2023/8/1, 65, 38, 5, 4, 2, 3
2023/8/2, 104, 44, 5, 5, 2, 3
2023/8/3, 76, 43, 5, 5, 2, 3
2023/8/4, 79, 47, 5, 5, 1, 3
2023/8/5, 79, 50, 5, 6, 1, 3
2023/8/6, 77, 53, 5, 6, 2, 3
2023/8/7, 80, 53, 5, 5, 1, 2
2023/8/8, 96, 69, 5, 6, 2, 3
2023/8/9, 112, 65, 5, 6, 2, 4
2023/8/10, 107, 67, 5, 7, 2, 4
2023/8/11, 116, 63, 5, 7, 2, 5
2023/8/12, 107, 59, 5, 7, 1, 4
2023/8/14, 104, 51, 5, 4, 2, 3
2023/8/15, 88, 55, 6, 3, 2, 3
2023/8/16, 85, 63, 6, 4, 2, 4
2023/8/17, 103, 66, 6, 4, 1, 3
2023/8/18, 110, 47, 6, 3, 1, 3
2023/8/19, 85, 58, 7, 4, 1, 3
2023/8/20, 90, 58, 7, 4, 2, 4
2023/8/21, 92, 65, 8, 4, 1, 4
2023/8/22, 103, 53, 7, 5, 1, 3
2023/8/23, 87, 60, 7, 4, 1, 4
2023/8/24, 84, 42, 7, 5, 1, 3
2023/8/25, 78, 37, 5, 5, 2, 3
2023/8/26, 74, 42, 5, 6, 2, 3
2023/8/27, 64, 41, 5, 5, 2, 3
2023/8/28, 68, 55, 5, 5, 1, 3
2023/8/29, 87, 82, 5, 7, 1, 5
2023/8/30, 129, 97, 7, 7, 1, 6
2023/8/31, 148, 84, 8, 7, 2, 5
2023/9/1, 141, 56, 9, 6, 2, 5
2023/9/2, 117, , 7, 6, 2, 4
2023/9/3, 37, 54, 8, 6, 2, 4
2023/9/4, 37, 43, 6, 5, 1, 3
2023/9/5, 48, 54, 8, 4, 2, 4
2023/9/6, 59, 41, 7, 5, 1, 3
2023/9/7, 31, 34, 7, 3, 2, 3
2023/9/8, 13, 30, 7, 3, 1, 3
2023/9/9, 20, 32, 6, 5, 2, 4
2023/9/10, 21, 45, 8, 4, 2, 4
2023/9/11, 26, 48, 6, 6, 1, 4
2023/9/12, 28, 53, 8, 5, 1, 4
2023/9/13, 37, 63, 9, 5, 1, 4
2023/9/14, 24, , 10, 4, 2, 3
2023/9/15, 46, , 8, 4, 2, 3
2023/9/21, 80, 84, 5, 5, 1, 5
2023/9/22, 152, 52, 6, 3, 2, 5
2023/9/23, 103, 54, 5, 3, 1, 5
2023/9/24, 96, 43, 7, 3, 2, 4
2023/9/25, 30, 52, 8, 3, 2, 4
2023/9/26, 41, 69, 9, 4, 1, 6
2023/9/27, 73, 58, 6, 4, 1, 9
2023/9/28, 53, 55, 6, 3, 1, 5
2023/9/29, 48, , , , , 
2023/4/3, 132, 71, 6, 10, 1, 5
2023/4/4, 101, 89, 6, 10, 2, 7
2023/4/5, 135, 97, 5, 10, 2, 11
2023/4/6, 154, 97, 5, 11, 2, 8
2023/4/7, 132, 98, 6, 11, 2, 8
2023/4/8, 134, 106, 6, 10, 2, 8
2023/4/9, 138, 107, 5, 11, 1, 8
2023/4/10, 150, 105, 6, 12, 2, 9
2023/4/11, 151, 97, 6, 10, 2, 7
2023/4/12, 145, 87, 3, 8, 2, 6
2023/4/13, 151, 81, 4, 9, 2, 8
2023/4/14, 144, 71, 4, 9, 2, 7
2023/4/15, 103, 91, 4, 9, 2, 9
2023/4/16, 142, 95, 5, 10, 2, 11
2023/4/17, 154, 108, 4, 10, 3, 8
2023/4/18, 160, 107, 5, 10, 2, 10
2023/4/19, 161, 109, 4, 10, 2, 9
2023/4/20, 160, 96, 6, 9, 2, 8
2023/4/21, 145, 60, 4, 8, 1, 6
2023/4/22, 101, , 5, 8, 2, 6
2023/4/23, 121, , 5, 8, 2, 6
2023/4/24, 99, 77, 5, 7, 2, 6
2023/4/25, 91, 43, 6, 5, 2, 4
2023/4/26, 66, 99, 7, 8, 2, 7
2023/4/27, 151, 88, 6, 8, 2, 7
2023/4/28, 143, 69, 7, 8, 2, 7
2023/4/29, 101, 68, 6, 8, 2, 6
2023/4/30, 96, 31, 7, 8, 2, 7
2023/5/1, 52, , , , , 
2023/5/4, 128, , 6, 4, 2, 4
2023/5/5, 65, 88, 7, 7, 3, 7
2023/5/6, 128, 96, 10, 5, 2, 6
2023/5/7, 103, 80, 12, 5, 2, 6
2023/5/8, 113, 68, 14, 4, 1, 6
2023/5/9, 115, 85, 10, 5, 2, 8
2023/5/10, 130, 94, 12, 8, 2, 17
2023/5/11, 162, 93, 17, 6, 2, 14
2023/5/12, 148, 91, 16, 7, 2, 12
2023/5/13, 146, 76, 16, 6, 1, 7
2023/5/14, 110, 74, 15, 4, 2, 6
2023/5/15, 101, 71, 15, 5, 2, 6
2023/5/16, 103, 69, 16, 5, 2, 6
2023/5/17, 100, 88, 19, 8, 2, 10
2023/5/18, 127, 90, 21, 7, 2, 10
2023/5/19, 138, , , , , 
2023/5/22, 85, 76, 19, 6, 2, 6
2023/5/23, 131, 73, 21, 6, 2, 6
2023/5/24, 126, 68, 16, 5, 2, 6
2023/5/25, 103, 63, 13, 5, 1, 5
2023/5/26, 96, 69, 14, 6, 1, 6
2023/5/27, 114, 82, 13, 7, 2, 8
2023/5/29, 152, 81, 14, 8, 2, 7
2023/5/30, 131, 77, 19, 7, 2, 7
2023/5/31, 131, 74, 25, 6, 2, 7
2023/6/1, 156, 76, 14, 5, 3, 6
2023/6/2, 121, 71, 10, 6, 2, 4
2023/6/3, 93, , , , , 
2023/6/6, 109, 61, 10, 5, 2, 4
2023/6/7, 92, 57, 11, 4, 2, 4
2023/6/8, 94, 44, 11, 4, 2, 4
2023/6/9, 65, 36, 10, 3, 2, 3
2023/6/10, 46, 31, 8, 4, 1, 3
2023/6/11, 46, 40, 9, 4, 2, 3
2023/6/12, 52, 52, 9, 4, 1, 3
2023/6/13, 68, 51, 8, 4, 1, 3
2023/6/14, 66, 49, 12, 3, 2, 3
2023/6/15, 61, 53, 9, 4, 1, 4
2023/6/16, 66, 57, 9, 4, 2, 3
2023/6/17, 82, 73, 9, 4, 1, 4
2023/6/18, 115, 76, 11, 5, 1, 4
2023/6/19, 90, 89, 11, 6, 1, 6
2023/6/20, 125, 72, 11, 5, 1, 5
2023/6/21, 114, 63, 10, 5, 2, 5
2023/6/22, 83, 71, 9, 7, 2, 7
2023/6/23, 99, 63, 8, 5, 2, 4
2023/6/24, 45, 15, 8, 4, 1, 3
2023/6/25, 33, 23, 8, 4, 1, 3
2023/6/26, 56, 22, 9, 4, 2, 3
2023/6/27, 56, 26, 9, 4, 1, 3
2023/6/28, 41, 20, 9, 4, 1, 3
2023/6/29, 35, 19, 10, 4, 1, 3
2023/6/30, 38, 16, 9, 5, 1, 3
2023/1/2, 163, 102, 5, 15, , 6
2023/1/4, 161, 102, 6, 17, , 7
2023/1/5, 162, 109, 6, 16, , 9
2023/1/6, 163, 110, 5, 16, , 8
2023/1/7, 163, 108, 5, 17, , 8
2023/1/8, 161, 107, 5, 17, 1, 10
2023/1/9, 162, 111, 6, 18, , 11
2023/1/10, 164, 109, 6, 18, , 8
2023/1/11, 163, 103, 6, 18, , 7
2023/1/12, 161, 106, 6, 17, , 7
2023/1/13, 162, 111, 6, 19, , 9
2023/1/20, 160, 107, 20, 16, 1, 8
2023/1/21, 161, 110, 5, 16, , 7
2023/1/22, 159, 109, 10, 16, 1, 7
2023/1/23, 161, 100, 5, 15, 1, 6
2023/1/24, 131, 103, 5, 15, 1, 6
2023/1/25, 134, 111, 6, 17, 1, 7
2023/1/26, 157, 110, 6, 18, 1, 7
2023/1/27, 162, 110, 6, 18, 1, 9
2023/1/28, 163, 110, 6, 18, 1, 8
2023/1/29, 163, 112, 5, 16, 1, 7
2023/1/30, 161, 108, 5, 16, 1, 8
2023/1/31, 161, 112, 6, 15, 2, 10
2023/2/1, 163, 112, 6, 17, 1, 8
2023/2/2, 162, 105, 5, 18, 2, 9
2023/2/3, 154, 112, 6, 21, 1, 10
2023/2/4, 161, 110, 6, 20, 1, 11
2023/2/5, 159, 110, 6, 18, 1, 8
2023/2/6, 161, 104, 6, 16, 1, 6
2023/2/7, 159, 110, 6, 16, 1, 7
2023/2/8, 161, 112, 6, 16, 1, 10
2023/2/9, 161, 108, 6, 16, 1, 10
2023/2/10, 151, 110, 6, 19, 2, 10
2023/2/11, 156, 108, 6, 18, 1, 10
2023/2/12, 154, 106, 6, 18, 1, 6
2023/2/13, 137, 108, 6, 19, 1, 9
2023/2/14, 149, 108, 6, 19, 1, 11
2023/2/15, 149, 112, 5, 20, 1, 11
2023/2/16, 150, 108, 6, 18, 1, 12
2023/2/17, 154, 110, 6, 20, 1, 9
2023/2/18, 158, 102, 27, 18, 1, 6
2023/2/19, 153, 98, 14, 20, , 15
2023/2/20, 156, 110, 4, 15, , 11
2023/2/21, 162, 112, 5, 15, 1, 9
2023/2/22, 163, 112, 7, 15, 2, 8
2023/2/23, 162, 112, 6, 15, 1, 9
2023/2/24, 161, 112, 6, 17, 1, 9
2023/2/25, 162, 111, 6, 17, 1, 9
2023/2/26, 160, 104, 6, 17, 1, 7
2023/2/27, 157, 105, 6, 17, 1, 7
2023/2/28, 158, 113, 6, 20, 1, 7
2023/3/1, 160, 106, 6, 19, 1, 8
2023/3/2, 159, 111, 6, 19, 1, 9
2023/3/3, 163, 112, 6, 21, 1, 9
2023/3/4, 162, 111, 6, 19, 1, 9
2023/3/5, 162, 110, 6, 20, 1, 9
2023/3/6, 163, 92, 6, 17, , 6
2023/3/7, 142, 98, 6, 16, 1, 8
2023/3/8, 148, 101, 6, 16, 1, 8
2023/3/9, 157, 101, 6, 16, 2, 8
2023/3/10, 159, 107, 6, 19, 1, 9
2023/3/11, 161, 106, 7, 19, 1, 10
2023/3/12, 163, , , , , 
2023/3/14, 157, 107, 6, 20, 1, 8
2023/3/15, 161, 90, 5, 15, 1, 8
2023/3/16, 161, 72, 5, 12, 1, 6
2023/3/17, 126, 67, 5, 11, 1, 6
2023/3/18, 103, 78, 6, 12, 2, 6
2023/3/19, 118, 85, 5, 12, 1, 5
2023/3/20, 124, 100, 6, 14, 1, 6
2023/3/21, 148, 87, 7, 12, 2, 7
2023/3/22, 151, 79, 6, 11, 1, 5
2023/3/23, 105, 94, 6, 13, 1, 6
2023/3/24, 142, 94, 22, 15, 1, 7
2023/3/25, 137, 82, 6, 20, , 12
2023/3/26, 122, 69, 7, 11, 6, 7
2023/3/27, 103, 89, 6, 8, 1, 7
2023/3/28, 138, 91, 6, 9, 2, 7
2023/3/29, 132, 78, 6, 9, 1, 6
2023/3/30, 123, 89, 7, 9, 1, 6
2023/3/31, 143, , , , , 
2022/10/1, 140, 47, 6, 6, , 4
2022/10/2, 110, 57, 6, 6, 1, 5
2022/10/3, 129, 63, 6, 6, , 5
2022/10/4, 139, 72, 7, 7, , 7
2022/10/5, 159, 36, 22, 6, 1, 7
2022/10/6, 95, 51, 5, 6, , 5
2022/10/7, 109, 47, 6, 6, , 5
2022/10/8, 105, 49, 5, 7, , 6
2022/10/9, 106, 40, 6, 6, , 5
2022/10/10, 89, 49, 5, 6, , 5
2022/10/11, 91, 54, 5, 7, 1, 5
2022/10/12, 110, 56, 5, 7, 1, 7
2022/10/13, 112, 54, 5, 7, , 6
2022/10/14, 114, 59, 5, 7, , 6
2022/10/15, 153, 43, 5, 6, , 6
2022/10/16, 94, , , , , 
2022/10/24, 158, 94, 6, 8, , 7
2022/10/25, 160, 100, 6, 10, , 10
2022/10/26, 161, 90, 6, 9, , 8
2022/10/27, 161, 89, 6, 10, , 7
2022/10/28, 161, 97, 5, 12, , 7
2022/10/29, 161, 104, 6, 13, , 8
2022/10/30, 161, 99, 6, 12, , 7
2022/10/31, 164, 85, 6, 10, , 8
2022/11/1, 160, 106, 6, 12, , 11
2022/11/2, 163, 104, 6, 12, , 9
2022/11/3, 163, 100, 6, 12, , 8
2022/11/4, 163, 89, 5, 12, , 8
2022/11/5, 161, 101, 6, 13, , 8
2022/11/6, 162, 105, 6, 12, , 9
2022/11/7, 163, 103, 6, 11, , 8
2022/11/8, 160, 107, 6, 13, , 9
2022/11/9, 162, 96, 6, 13, , 7
2022/11/10, 163, 105, 6, 13, , 6
2022/11/11, 163, 108, 6, 13, 1, 8
2022/11/12, 163, 106, 6, 14, , 8
2022/11/13, 162, 107, 6, 14, , 8
2022/11/14, 163, 103, 6, 13, , 7
2022/11/15, 163, 95, 6, 14, , 8
2022/11/16, 161, 105, 6, 14, , 9
2022/11/17, 162, 108, 6, 15, , 9
2022/11/18, 162, 109, 6, 15, , 8
2022/11/19, 163, 106, 6, 16, , 7
2022/11/20, 163, 104, 16, 16, 1, 8
2022/11/21, 162, 108, 6, 16, , 8
2022/11/22, 163, 104, 6, 13, 1, 8
2022/11/23, 163, 106, 5, 13, 1, 9
2022/11/24, 163, 106, 7, 14, , 8
2022/11/25, 163, 109, 6, 16, , 8
2022/11/26, 163, 106, 6, 17, , 8
2022/11/27, 162, 101, 6, 17, , 7
2022/11/28, 163, 100, 6, 17, 1, 8
2022/11/29, 159, 107, 6, 16, , 8
2022/11/30, 163, 106, 6, 15, , 8
2022/12/1, 163, 109, 6, 14, , 8
2022/12/2, 163, 102, 5, 15, , 9
2022/12/3, 159, 108, 5, 14, , 9
2022/12/4, 163, 112, 5, 16, , 9
2022/12/5, 163, 111, 6, 17, , 9
2022/12/6, 164, 109, 6, 15, , 8
2022/12/7, 162, 105, 6, 17, , 6
2022/12/8, 163, 107, 6, 20, , 8
2022/12/9, 163, 106, 5, 18, , 8
2022/12/10, 163, , 6, 12, , 7
2022/12/11, 147, , 5, 10, , 6
2022/12/12, 128, 109, 6, 10, , 6
2022/12/13, 126, 92, 5, 11, , 6
2022/12/14, 128, 97, 6, 12, , 7
2022/12/15, 156, 99, 5, 13, , 7
2022/12/16, 162, 101, 6, 13, , 8
2022/12/17, 163, 106, 6, 15, , 7
2022/12/18, 161, 107, 5, 15, , 8
2022/12/19, 163, 109, 5, 16, 1, 9
2022/12/20, 163, 111, 5, 15, , 9
2022/12/21, 163, 107, 5, 16, , 8
2022/12/22, 163, 107, 5, 17, , 10
2022/12/23, 161, 112, 6, 20, , 9
2022/12/24, 163, 107, 5, 18, , 7
2022/12/25, 162, 97, 5, 15, , 7
2022/12/26, 149, 87, 5, 13, 1, 6
2022/12/27, 123, 75, 5, 12, , 6
2022/12/28, 124, 95, 6, 14, , 9
2022/12/29, 159, 99, 5, 14, , 7
2022/12/30, 160, 79, 5, 12, , 6
2022/12/31, 161, , , , , 
2022/7/1, 57, 41, 5, 2, 1, 4
2022/7/2, 76, 46, 6, 3, 1, 4
2022/7/3, 77, 40, 6, 2, 1, 4
2022/7/4, 65, 17, 5, 2, 1, 3
2022/7/5, 43, 23, 6, 2, 1, 3
2022/7/6, 57, 26, 6, 2, 1, 3
2022/7/7, 61, 24, 5, 2, 1, 3
2022/7/8, 62, 19, 6, 3, 1, 3
2022/7/9, 52, 22, 6, 2, 1, 3
2022/7/10, 55, 24, 5, 2, 1, 3
2022/7/11, 55, , , , , 
2022/7/14, 59, 33, 5, 2, 1, 3
2022/7/15, 59, 33, 6, 2, 1, 3
2022/7/16, 67, 25, 6, 2, 1, 4
2022/7/17, 58, 25, 5, 3, 1, 4
2022/7/18, 57, 37, 5, 3, 1, 3
2022/7/19, 65, 42, 6, 3, 1, 4
2022/7/20, 72, 44, 6, 3, 1, 4
2022/7/21, 73, 26, 5, 3, 1, 4
2022/7/22, 59, 21, 5, 2, 1, 4
2022/7/23, 49, 27, 6, 3, 1, 2
2022/7/24, 59, 33, 6, 3, 1, 4
2022/7/25, 67, 21, 5, 4, 1, 4
2022/7/26, 57, 50, 6, 4, 1, 7
2022/7/27, 99, 63, 6, 4, 1, 10
2022/7/28, 127, 59, 6, 4, 1, 11
2022/7/29, 139, 56, 6, 3, 1, 9
2022/7/30, 110, 45, 6, 3, 1, 4
2022/7/31, 95, 52, 6, 3, 1, 5
2022/8/1, 109, 47, 6, 2, 1, 5
2022/8/2, 95, 50, 6, 3, 1, 5
2022/8/3, 108, 49, 6, 2, 1, 4
2022/8/4, 99, 24, 6, 1, 1, 3
2022/8/5, 62, 21, 5, 1, 1, 3
2022/8/6, 49, 15, 6, 1, 1, 2
2022/8/7, 46, 12, 9, 1, 1, 3
2022/8/8, 32, 21, 6, 1, 1, 2
2022/8/9, 52, 27, 6, 1, 1, 2
2022/8/10, 56, 26, 6, 1, 1, 2
2022/8/11, 57, 22, 6, 1, 1, 2
2022/8/12, 49, 26, 5, 2, 1, 2
2022/8/13, 50, 20, 5, 3, 2, 3
2022/8/14, 48, 20, 5, 2, 2, 2
2022/8/15, 44, 29, 5, 1, 2, 3
2022/8/16, 56, 28, 6, 2, 2, 3
2022/8/17, 66, 33, 5, 4, , 3
2022/8/18, 70, 36, 6, 4, , 4
2022/8/19, 78, 28, 5, 4, , 3
2022/8/20, 65, 37, 5, 4, , 3
2022/8/21, 75, 31, 5, 4, , 3
2022/8/22, 70, 32, 6, 4, , 3
2022/8/23, 65, 33, 5, 4, , 3
2022/8/24, 72, 39, 6, 5, , 3
2022/8/25, 79, 48, 6, 6, , 4
2022/8/26, 99, 56, 6, 5, , 4
2022/8/27, 113, 59, 6, 5, , 4
2022/8/29, 149, 57, 6, 6, , 5
2022/8/30, 122, 51, 25, 7, , 5
2022/8/31, 111, 53, 5, 5, 1, 4
2022/9/1, 87, 45, 5, 5, , 4
2022/9/2, 84, 47, 5, 5, , 5
2022/9/3, 86, 49, 6, 5, , 5
2022/9/4, 55, 41, 6, 5, , 5
2022/9/5, 101, 53, 6, 5, , 6
2022/9/6, 122, 40, 6, 4, , 5
2022/9/7, 105, , 5, 3, , 5
2022/9/8, 81, 25, 5, 3, , 4
2022/9/9, 77, 20, 5, 3, , 3
2022/9/10, 56, 15, 5, 3, , 3
2022/9/11, 46, 14, 14, 3, , 3
2022/9/12, 40, 25, 5, 2, , 3
2022/9/13, 63, 28, 5, 2, , 3
